Invoice ID,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,City - Branch,Day of Week,Month,Rating Category
221-25-5073,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,10:39,Cash,8.5,Yangon - A,Monday,March,8-10
759-29-9521,Member,Female,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,11:27,Cash,8.0,Yangon - A,Monday,March,8-10
586-25-0848,Normal,Female,Sports and travel,12.34,7,4.319,90.699,2019-03-04,11:19,Credit card,6.7,Yangon - A,Monday,March,6-8
227-50-3718,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,12:23,Cash,4.4,Yangon - A,Monday,March,4-6
689-05-1884,Member,Male,Health and beauty,48.63,10,24.315,510.615,2019-03-04,12:44,Cash,8.8,Yangon - A,Monday,March,8-10
256-08-8343,Normal,Female,Home and lifestyle,56.53,4,11.306,237.426,2019-03-04,19:48,Ewallet,5.5,Yangon - A,Monday,March,4-6
276-75-6884,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,10:05,Cash,8.7,Yangon - A,Monday,March,8-10
667-92-0055,Member,Male,Health and beauty,99.83,6,29.949,628.929,2019-03-04,15:02,Ewallet,8.5,Yangon - A,Monday,March,8-10
558-60-5016,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,15:27,Ewallet,7.2,Yangon - A,Monday,March,6-8
228-96-1411,Normal,Male,Food and beverages,98.7,8,39.48,829.08,2019-03-04,20:39,Cash,7.6,Naypyitaw - C,Monday,March,6-8
320-49-6392,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,2019-03-04,15:44,Cash,8.4,Naypyitaw - C,Monday,March,8-10
346-12-3257,Member,Male,Electronic accessories,19.24,9,8.658,181.818,2019-03-04,16:28,Cash,8.0,Mandalay - B,Monday,March,8-10
655-07-2265,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,16:38,Ewallet,5.4,Yangon - A,Tuesday,March,4-6
371-85-5789,Normal,Male,Health and beauty,87.98,3,13.197,277.137,2019-03-05,10:40,Ewallet,5.1,Mandalay - B,Tuesday,March,4-6
433-75-6987,Member,Female,Health and beauty,55.97,7,19.5895,411.3795,2019-03-05,19:06,Ewallet,8.9,Mandalay - B,Tuesday,March,8-10
730-50-9884,Normal,Female,Sports and travel,83.06,7,29.071,610.491,2019-03-05,14:31,Ewallet,4.0,Naypyitaw - C,Tuesday,March,4-6
848-42-2560,Normal,Female,Fashion accessories,81.91,2,8.191,172.011,2019-03-05,17:43,Cash,7.8,Yangon - A,Tuesday,March,6-8
733-01-9107,Normal,Male,Home and lifestyle,82.7,6,24.81,521.01,2019-03-05,18:14,Cash,7.4,Mandalay - B,Tuesday,March,6-8
510-95-6347,Normal,Female,Food and beverages,48.52,3,7.278,152.838,2019-03-05,18:17,Ewallet,4.0,Mandalay - B,Tuesday,March,4-6
895-66-0685,Member,Male,Food and beverages,18.08,3,2.712,56.952,2019-03-05,19:46,Ewallet,8.0,Mandalay - B,Tuesday,March,8-10
829-49-1914,Member,Female,Food and beverages,78.31,10,39.155,822.255,2019-03-05,16:24,Ewallet,6.6,Naypyitaw - C,Tuesday,March,6-8
755-12-3214,Member,Female,Fashion accessories,44.22,5,11.055,232.155,2019-03-05,17:07,Credit card,8.6,Naypyitaw - C,Tuesday,March,8-10
102-77-2261,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,18:02,Credit card,4.2,Naypyitaw - C,Tuesday,March,4-6
291-32-1427,Member,Male,Fashion accessories,21.94,5,5.485,115.185,2019-03-05,12:29,Ewallet,5.3,Mandalay - B,Tuesday,March,4-6
793-10-3222,Member,Female,Health and beauty,41.06,6,12.318,258.678,2019-03-05,13:30,Credit card,8.3,Mandalay - B,Tuesday,March,8-10
593-14-4239,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,2019-03-05,19:40,Ewallet,4.7,Mandalay - B,Tuesday,March,4-6
608-04-3797,Member,Female,Health and beauty,25.32,8,10.128,212.688,2019-03-05,20:24,Ewallet,8.7,Mandalay - B,Tuesday,March,8-10
174-64-0215,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,17:49,Credit card,8.9,Mandalay - B,Tuesday,March,8-10
148-82-2527,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,2019-03-05,13:44,Credit card,8.4,Naypyitaw - C,Tuesday,March,8-10
715-20-1673,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,20:57,Cash,9.4,Mandalay - B,Wednesday,March,8-10
883-69-1285,Member,Male,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,11:55,Credit card,7.0,Mandalay - B,Wednesday,March,6-8
802-70-5316,Member,Female,Sports and travel,92.13,6,27.639,580.419,2019-03-06,20:34,Cash,8.3,Yangon - A,Wednesday,March,8-10
468-01-2051,Normal,Male,Food and beverages,62.08,7,21.728,456.288,2019-03-06,13:46,Ewallet,5.4,Mandalay - B,Wednesday,March,4-6
262-47-2794,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,2019-03-06,15:07,Credit card,6.2,Mandalay - B,Wednesday,March,6-8
149-15-7606,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,15:31,Ewallet,5.1,Mandalay - B,Wednesday,March,4-6
199-75-8169,Normal,Male,Sports and travel,15.81,10,7.905,166.005,2019-03-06,12:27,Credit card,8.6,Yangon - A,Wednesday,March,8-10
523-38-0215,Normal,Male,Home and lifestyle,37.0,1,1.85,38.85,2019-03-06,13:29,Credit card,7.9,Naypyitaw - C,Wednesday,March,6-8
885-17-6250,Normal,Female,Health and beauty,79.74,1,3.987,83.727,2019-03-06,10:36,Ewallet,7.3,Yangon - A,Wednesday,March,6-8
254-31-0042,Member,Male,Electronic accessories,21.5,9,9.675,203.175,2019-03-06,12:46,Credit card,7.8,Yangon - A,Wednesday,March,6-8
783-09-1637,Normal,Female,Sports and travel,67.43,5,16.8575,354.0075,2019-03-06,18:13,Ewallet,6.3,Mandalay - B,Wednesday,March,6-8
598-47-9715,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,2019-03-07,16:54,Ewallet,4.4,Naypyitaw - C,Thursday,March,4-6
242-55-6721,Normal,Male,Home and lifestyle,16.16,2,1.616,33.936,2019-03-07,11:49,Ewallet,6.5,Mandalay - B,Thursday,March,6-8
471-41-2823,Normal,Male,Food and beverages,99.79,2,9.979,209.559,2019-03-07,20:37,Ewallet,8.0,Naypyitaw - C,Thursday,March,8-10
307-85-2293,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,2019-03-07,13:58,Ewallet,9.700000000000001,Mandalay - B,Thursday,March,8-10
399-69-4630,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,10:23,Credit card,8.6,Naypyitaw - C,Thursday,March,8-10
821-07-3596,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,2019-03-07,14:53,Ewallet,5.6,Naypyitaw - C,Thursday,March,4-6
423-64-4619,Member,Female,Health and beauty,15.55,9,6.9975,146.9475,2019-03-07,13:12,Cash,5.0,Yangon - A,Thursday,March,4-6
748-45-2862,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,18:35,Cash,8.2,Yangon - A,Thursday,March,8-10
643-38-7867,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,11:44,Ewallet,6.9,Yangon - A,Thursday,March,6-8
563-91-7120,Normal,Female,Fashion accessories,61.77,5,15.4425,324.2925,2019-03-08,13:21,Cash,6.7,Yangon - A,Friday,March,6-8
364-33-8584,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,15:27,Cash,8.5,Mandalay - B,Friday,March,8-10
226-31-3081,Normal,Male,Electronic accessories,15.28,5,3.82,80.22,2019-03-08,10:29,Cash,9.6,Naypyitaw - C,Friday,March,8-10
594-34-4444,Normal,Male,Electronic accessories,97.16,1,4.858,102.018,2019-03-08,20:38,Ewallet,7.2,Yangon - A,Friday,March,6-8
632-90-0281,Normal,Female,Fashion accessories,37.55,10,18.775,394.275,2019-03-08,20:01,Credit card,9.3,Naypyitaw - C,Friday,March,8-10
483-71-1164,Normal,Female,Health and beauty,81.3,6,24.39,512.19,2019-03-08,16:43,Ewallet,5.3,Naypyitaw - C,Friday,March,4-6
345-08-4992,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,2019-03-08,15:37,Credit card,7.7,Yangon - A,Friday,March,6-8
458-41-1477,Normal,Female,Health and beauty,46.26,6,13.878,291.438,2019-03-08,17:11,Credit card,9.5,Naypyitaw - C,Friday,March,8-10
574-57-9721,Normal,Male,Food and beverages,43.27,2,4.327,90.867,2019-03-08,16:53,Ewallet,5.7,Naypyitaw - C,Friday,March,4-6
325-77-6186,Member,Female,Home and lifestyle,90.65,10,45.325,951.825,2019-03-08,10:53,Ewallet,7.3,Yangon - A,Friday,March,6-8
549-96-4200,Member,Male,Food and beverages,17.04,4,3.408,71.568,2019-03-08,20:15,Ewallet,7.0,Naypyitaw - C,Friday,March,6-8
277-35-5865,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,11:23,Cash,6.7,Naypyitaw - C,Saturday,March,6-8
268-27-6179,Member,Female,Fashion accessories,56.47,8,22.588,474.348,2019-03-09,14:57,Ewallet,7.3,Mandalay - B,Saturday,March,6-8
360-39-5055,Member,Male,Sports and travel,48.91,5,12.2275,256.7775,2019-03-09,10:17,Cash,6.6,Naypyitaw - C,Saturday,March,6-8
219-22-9386,Member,Male,Sports and travel,99.96,9,44.982,944.622,2019-03-09,17:26,Credit card,4.2,Mandalay - B,Saturday,March,4-6
489-64-4354,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,2019-03-09,15:36,Cash,5.0,Naypyitaw - C,Saturday,March,4-6
816-57-2053,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,12:37,Ewallet,8.7,Yangon - A,Saturday,March,8-10
529-56-3974,Normal,Male,Electronic accessories,25.51,4,5.102,107.142,2019-03-09,17:03,Cash,6.8,Mandalay - B,Saturday,March,6-8
308-47-4913,Member,Female,Sports and travel,52.26,10,26.13,548.73,2019-03-09,12:45,Credit card,6.2,Yangon - A,Saturday,March,6-8
815-11-1168,Member,Male,Food and beverages,99.78,5,24.945,523.845,2019-03-09,19:09,Cash,5.4,Yangon - A,Saturday,March,4-6
841-35-6630,Normal,Female,Electronic accessories,75.91,6,22.773,478.233,2019-03-09,18:21,Cash,8.7,Naypyitaw - C,Saturday,March,8-10
157-13-5295,Member,Male,Health and beauty,51.94,10,25.97,545.37,2019-03-09,18:24,Ewallet,6.5,Yangon - A,Saturday,March,6-8
132-32-9879,Normal,Male,Electronic accessories,93.96,4,18.792,394.632,2019-03-09,18:00,Cash,9.5,Mandalay - B,Saturday,March,8-10
616-87-0016,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,2019-03-09,14:36,Credit card,9.6,Mandalay - B,Saturday,March,8-10
299-29-0180,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,2019-03-09,10:54,Cash,9.3,Mandalay - B,Saturday,March,8-10
652-43-6591,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,2019-03-09,13:18,Credit card,6.2,Yangon - A,Saturday,March,6-8
127-47-6963,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2019-03-09,13:53,Credit card,9.8,Yangon - A,Saturday,March,8-10
